,ride_id,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,value
49673,3425144FD631C5E9,Broadway & W 29 St,W 20 St & 10 Ave,40.7462009,-73.98855723,40.745686,-74.005141,1
171551,847BF795CEB319C5,W 84 St & Columbus Ave,W 37 St & Broadway,40.785015583,-73.972779393,40.75227093837409,-73.98770570755005,1
5506,DBE97255674828A1,Henry St & Grand St,Rivington St & Chrystie St,40.714211,-73.981095,40.72110063,-73.9919254,1
38370,934EF2EFA5FB6F92,Hanson Pl & Ashland Pl,Atlantic Ave & Fort Greene Pl,40.68506807308177,-73.97790759801863,40.68382604,-73.97632328,1
36930,41615A0AEFCB0CC0,28 St & 36 Ave,Motorgate,40.757186,-73.932719,40.7639089,-73.9477213,1
167783,F37637008D6AD73D,E 10 St & Avenue A,E 13 St & 2 Ave,40.72740794,-73.98142006,40.73153937464073,-73.9853024482727,1
67487,B826789648B8480D,W 13 St & 5 Ave,E 12 St & 3 Ave,40.735445,-73.99431,40.73223272,-73.98889957,1
101486,F884FA0A2A46EA30,Queens Plaza North & Crescent St,W 34 St & 11 Ave,40.75110165,-73.94073717,40.75594159,-74.0021163,1
131774,925C843F2CEC3142,7 St & 5 Ave,DeKalb Ave & Vanderbilt Ave,40.6704922,-73.98541675,40.68940747,-73.96885458,1
48246,6B6912795686439B,W 24 St & 7 Ave,W 20 St & 10 Ave,40.74487634,-73.99529885,40.745686,-74.005141,1
147174,D3E82EACFD9B5C00,W 44 St & 11 Ave,W 34 St &\tHudson Blvd E,40.762009,-73.996975,40.75516719072139,-74.00059908628464,1
72470,9359CC9D285CB850,Sharon St & Olive St,Forsyth St\t& Grand St,40.715365171,-73.938556433,40.71779817737835,-73.99316132068634,1
20386,28B4921D188AE884,E 20 St & Park Ave,Broadway & E 21 St,40.73827428,-73.98751968,40.73988840858996,-73.98958593606949,1
6389,6FE3F50A3A67D362,W 51 St & 6 Ave,Broadway & E 21 St,40.760462046,-73.980459452,40.73988840858996,-73.98958593606949,1
171910,2FBE6B64F26776FF,W 84 St & Columbus Ave,5 Ave & E 78 St,40.78499979,-73.97283406,40.77632142182271,-73.96427392959595,1
105548,56E44AF4C55C3C56,Sharon St & Olive St,Melrose St & Broadway,40.71534162042448,-73.93865078687668,40.697481,-73.935877,1
180639,627806FF49947682,Broadway & E 19 St,W 51 St & Rockefeller Plaza,40.73866091428551,-73.98987293243407,40.75973805251143,-73.97811613976955,1
155152,1A28C230669CF151,St Mary's St & Jackson Ave,E 141 St & St Ann's Ave,40.808891,-73.91081,40.808633,-73.916124,1
140357,1B757E93EB3B8FF9,7 Ave S & Bleecker St,E 23 St & 1 Ave,40.73213896287381,-74.00363802909851,40.736502,-73.97809472,1
177097,880673A9905C9ECB,8 Ave & W 33 St,W 51 St & Rockefeller Plaza,40.751551,-73.993934,40.75973805251143,-73.97811613976955,1
12263,8D40992AB6365E4E,Greenwich Ave & 8 Ave,1 Ave & E 16 St,40.7390169121,-74.0026376103,40.73221853,-73.98165557,1
69261,728FB2E7912227AE,E 20 St & Park Ave,E 20 St & 2 Ave,40.73827428,-73.98751968,40.73587678,-73.98205027,1
83404,FAD85B0D9506ED1E,W 54 St & 11 Ave,E 44 St & Lexington Ave,40.768333,-73.992573,40.752643,-73.974996,1
176923,50A3FC2839A7AB83,11 Ave & W 27 St,W 51 St & Rockefeller Plaza,40.751396,-74.005226,40.75973805251143,-73.97811613976955,1
76238,AD68C42F914251DC,Madison Ave & E 26 St,8 Ave & W 38 St,40.742684734875695,-73.98671329021454,40.75461,-73.99177,1
193280,5870D81E1F684C0E,Perry St & Greenwich Ave,Spring St & Hudson St,40.735949993,-74.001237869,40.72583996792375,-74.0076532959938,1
173641,C67F5B8CF057739D,5 Ave & E 103 St,W 106 St & Amsterdam Ave,40.7922553,-73.95249933,40.8008363,-73.9664492472,1
31171,3F6154BC89EB8C07,Pier 40 - Hudson River Park,Murray St & Greenwich St,40.7277140777778,-74.01129573583603,40.71485150526252,-74.01122331619263,1
192188,978EF3DC539A8E27,Amsterdam Ave & W 131 St,Broadway & W 220 St,40.816355,-73.954295,40.872412,-73.912807,1
36325,094F8E9CDE7E8E4B,W 106 St & Central Park West,W 95 St & Broadway,40.798095107,-73.96032548,40.7937704,-73.971888,1
156710,736577FD80439D99,Vernon Blvd & 50 Ave,31 St & Northern Blvd,40.74232744,-73.95411749,40.75186951421875,-73.93349289894103,1
196013,8A5F0FCCB6F19474,Thompson St & Bleecker St,Cooper Square & Astor Pl,40.72840059450829,-73.99968780577183,40.72951496224949,-73.99075269699097,1
44582,1E1A7D316DDFFB58,E 75 St & 3 Ave,E 58 St & 1 Ave (NW Corner),40.77112927,-73.95772297,40.759125,-73.962658,1
159497,A439A0F32909D13C,E 128 St & Madison Ave,Melrose Ave & E 150 St,40.80756,-73.939182,40.816827,-73.917338,1
139680,A540E07EC98FBE01,Broadway & W 41 St,W 87 St & Amsterdam Ave,40.755010962,-73.986953259,40.78839,-73.9747,1
42719,325B8A1A0CFC98BB,John St & William St,Murray St & Greenwich St,40.70862144,-74.00722156,40.71485150526252,-74.01122331619263,1
54726,243183F0CAEC76B8,Berkeley Pl & 6 Ave,3 St & 7 Ave,40.676542401,-73.978617191,40.6703837,-73.97839676,1
118387,D8C53B0EF2B2454B,Macombs Pl & W 152 St,Adam Clayton Powell Blvd & W 151 St,40.82650733,-73.937882066,40.825289,-73.936232,1
74257,622701FCCE8983FE,Broadway & W 168 St,2 Ave & E 55 St,40.840643764,-73.939929247,40.757920208794026,-73.96638214588165,1
48567,973D54FBC0078A39,E 6 St & Avenue B,Suffolk St & Stanton St,40.72453734,-73.98185424,40.72066442,-73.98517977,1
85899,847DD8D92602F8B1,W 33 St & 10 Ave,W 13 St & 7 Ave,40.75377336836039,-73.99937599897385,40.73781509,-73.99994661,1
165646,B51F8AE54B6C48FD,31 St & Broadway,Vernon Blvd & 31 Ave,40.761499643,-73.925904393,40.7692475,-73.9354504,1
97047,19FE1A94125597D5,Broadway & W 29 St,Sullivan St & Washington Sq,40.7462009,-73.98855723,40.73047747,-73.99906065,1
63382,4A15312B1C17C04A,Howard St & Lafayette St,Forsyth St\t& Grand St,40.71907711,-73.999628425,40.71779817737835,-73.99316132068634,1
116425,33437BC9E4D7C0AC,E 10 St & Avenue A,Morton St & Washington St,40.72740794,-73.98142006,40.73115,-74.00887,1
149798,0656D1BCC46482CE,Crotona Park East & E 173 St,Bainbridge Ave & E 193 St,40.837109089,-73.890342951,40.86389,-73.89246,1
133439,4B2ED9A213B799F7,Irving Ave & Jefferson St,Harrison Pl & Porter Ave,40.70538,-73.92535,40.70686,-73.92851,1
5945,E166BE19D97576B9,E 115 St & Madison Ave,Freeman St & Reverend James A Polite Ave,40.798859596,-73.944806218,40.830529,-73.894717,1
182931,C08C500585AB69EF,E 20 St & Park Ave,W 51 St & Rockefeller Plaza,40.73827428,-73.98751968,40.75973805251143,-73.97811613976955,1
150395,21B2EAD8DD793CD1,9 Ave & W 45 St,W 34 St &\tHudson Blvd E,40.76019252,-73.9912551,40.75516719072139,-74.00059908628464,1
11448,03C8061F62D050CF,E 11 St & Avenue B,Broadway & E 21 St,40.72746420692392,-73.97950418293476,40.73988840858996,-73.98958593606949,1
55287,D71006858F18B550,E 20 St & Park Ave,W 20 St & 10 Ave,40.738330364,-73.987374902,40.745686,-74.005141,1
151206,F23B768926E22438,Hudson St & W 13 St,Bond St & Fulton St,40.74005708567285,-74.0052741765976,40.68962188790333,-73.98304268717766,1
34460,E0ECA17BBDF3E3FE,1 Ave & E 39 St,E 44 St & 2 Ave,40.74714,-73.97113,40.75118387463277,-73.97138714790344,1
36962,DD45716C30590F40,8 Ave & W 33 St,Central Park West & W 76 St,40.751551,-73.993934,40.77896784,-73.97374737,1
45406,1C008927988BBEEC,W 22 St & 10 Ave,W 26 St & 10 Ave,40.74691959,-74.00451887,40.749717753,-74.002950346,1
68796,1E9E521498C529BA,6 Ave & W 33 St,FDR Drive & E 35 St,40.74901271,-73.98848395,40.744219,-73.97121214,1
87458,6A5F1506DE29EB20,W 70 St & Amsterdam Ave,Riverside Dr & W 78 St,40.77748046,-73.98288594,40.78414472,-73.98362492,1
128254,71B6C0CAD2098E3E,E 2 St & 2 Ave,E 7 St & Avenue A,40.72502876,-73.99069656,40.72621788,-73.98379855,1
78823,B752F7E436673B81,Broadway & W 29 St,2 Ave & E 55 St,40.7462009,-73.98855723,40.757920208794026,-73.96638214588165,1
54624,75418C2050CC3946,W 104 St & Amsterdam Ave,W 54 St & 9 Ave,40.79904139288298,-73.96649479866028,40.76584941,-73.98690506,1
95708,FFAF3D786F718D4F,Carlton Ave & Flushing Ave,Clinton Ave & Flushing Ave,40.697787,-73.973736,40.69794,-73.96986848,1
98397,132B910B095118BF,Thompson St & Bleecker St,Sullivan St & Washington Sq,40.72840059450829,-73.99968780577183,40.73047747,-73.99906065,1
89501,5EC4E55B346207CF,W 40 St & 5 Ave,W 13 St & 7 Ave,40.752269,-73.982079,40.73781509,-73.99994661,1
25275,8CF445A679AB1CAC,Lorimer St & Broadway,Graham Ave & Grand St,40.70411791,-73.94818595,40.711863,-73.944024,1
199829,6BA85D7A0F5186C3,9 Ave & W 22 St,Spring St & Hudson St,40.7454973,-74.00197139,40.72583996792375,-74.0076532959938,1
89782,4F1FB10A438AC6CA,Broadway & Roebling St,Lewis Ave & Madison St,40.709218264,-73.960501075,40.686312,-73.935775,1
27145,EE12DAABCA9CD8D1,Washington St & Laight St,Suffolk St & Stanton St,40.72231,-74.0106,40.72066442,-73.98517977,1
42792,E76D952819B92FA0,W 44 St & 11 Ave,E 44 St & 2 Ave,40.761721611,-73.996318698,40.75118387463277,-73.97138714790344,1
196871,50CBCC02FB76A576,Wythe Ave & Metropolitan Ave,Roebling St & N 4 St,40.716887,-73.963198,40.71469,-73.95739,1
160102,7DDB26B28D30CF73,Pier 40 - Hudson River Park,11 Ave & W 41 St,40.7277140777778,-74.01129573583603,40.76030096,-73.99884222,1
26264,4F5D53CF8EB5B0C6,E 6 St & Avenue B,Rivington St & Chrystie St,40.72453734,-73.98185424,40.72110063,-73.9919254,1
7553,809806970C906055,W 192 St & University Ave,Jerome Ave & W 193 St,40.866920471,-73.901892424,40.86659,-73.89794,1
92333,7F9D3A84063167E8,E 33 St & 1 Ave,Sullivan St & Washington Sq,40.74322681432173,-73.97449783980846,40.73047747,-73.99906065,1
24546,A2FD797AEC778533,Graham Ave & Conselyea St,Morgan Ave & Lombardy St,40.715143,-73.944507,40.72226,-73.93889,1
33678,FD973BE1D8F0AE56,S 5 Pl & S 5 St,Greene Ave & Throop Ave,40.710451,-73.960876,40.6894932,-73.942061,1
38134,22274E0331581AAE,River Ave & E 153 St,Jerome Ave & W 177 St,40.82441,-73.92818,40.850121,-73.910765,1
174037,A58AF107251C68F1,Audobon Ave & W 179 St,River Ave & E 151 St,40.847173691,-73.933393121,40.822217,-73.928939,1
193142,5A9DE21D6EA58688,Pike St & Monroe St,Old Slip & South St,40.71173107,-73.99193043,40.70336686695866,-74.007867872715,1
8667,9F60CDF7BAC3A9F6,E 51 St & 2 Ave,Central Park S & 6 Ave,40.755528688,-73.967514157,40.76590936,-73.97634151,1
57454,E7C2D500588A7E0B,Frederick Douglass Blvd & W 129 St,Lenox Ave & W 117 St,40.8125511,-73.9492286,40.8025566,-73.9490782,1
50076,5026A1A2AC1BCEB5,Broad St & Bridge St,Fulton St & Adams St,40.70365182,-74.01167797,40.69241829257847,-73.98949474096298,1
196575,CB34630C8DE77658,11 Ave & W 27 St,W 41 St & 8 Ave,40.751396,-74.005226,40.75640548,-73.9900262,1
59414,A5B35C4CDF73A5B5,Forsyth St & Canal St,Perry St & Bleecker St,40.7158155,-73.99422366,40.73535398,-74.00483091,1
18444,E03D9C81A67763BE,Willoughby Ave & Hall St,Grand Ave & Bergen St,40.69196035,-73.96536851,40.678045,-73.962408,1
78292,8D0C8AAD07DDF1EE,E 56 St & 3 Ave,E 44 St & Lexington Ave,40.75934501,-73.96759673,40.752643,-73.974996,1
31283,E067FD8157DC7F59,E 27 St & Park Ave S,W 43 St & 10 Ave,40.74275179648995,-73.9847157150507,40.76009437,-73.99461843,1
172306,964543336372C9E5,W 49 St & 8 Ave,Grand Army Plaza & Central Park S,40.76227205,-73.98788205,40.7643971,-73.97371465,1
21049,46775E19ACF7F956,7 Ave & Central Park South,Central Park S & 6 Ave,40.7667405590595,-73.9790689945221,40.76590936,-73.97634151,1
77180,D9FD447E3D5C08D4,W 36 St & 9 Ave,8 Ave & W 38 St,40.754621625,-73.995107055,40.75461,-73.99177,1
162825,36E40EC3DAE7A7F5,6 Ave & W 33 St,11 Ave & W 41 St,40.74901271,-73.98848395,40.76030096,-73.99884222,1
23604,60B6D7E12A09BEB5,E 56 St & Madison Ave,Central Park S & 6 Ave,40.76092577,-73.972998738,40.76590936,-73.97634151,1
68734,BEBEA41311FAA570,W 70 St & Amsterdam Ave,Gansevoort St & Hudson St,40.77748046,-73.98288594,40.73944820130404,-74.00507032871246,1
45553,86172D0D07BC0740,35 St & Broadway,34 St & 38 Ave,40.760339,-73.9222427,40.752443,-73.929737,1
160409,39AF19F17252AF13,W 13 St & 5 Ave,E 13 St & 2 Ave,40.735445,-73.99431,40.73153937464073,-73.9853024482727,1
148412,241A3E89789B53E0,Steinway St & Broadway,24 Ave & 29 St,40.75905795418586,-73.91897544264793,40.7729,-73.916142,1
93225,32AFFEFD65EA9B48,W 20 St & 7 Ave,12 Ave & W 125 St,40.74238787,-73.99726235,40.818299,-73.960405,1
181828,0B150F49CF2DBE79,Broadway & E 19 St,5 Ave & E 78 St,40.73866091428551,-73.98987293243407,40.77632142182271,-73.96427392959595,1
41444,A48735CF78EF5354,W 35 St & 8 Ave,W 43 St & 10 Ave,40.752762088742045,-73.99280458705107,40.76009437,-73.99461843,1
45393,25C136EFB4F24571,E 10 St & Avenue A,E 58 St & 1 Ave (NW Corner),40.72740794,-73.98142006,40.759125,-73.962658,1
160551,68D16A29FC29D75B,Park Ave & St Edwards St,Waterbury St & Stagg St,40.696087718,-73.977729678,40.71019,-73.93734,1
80378,E6C08303F0345709,Water St &  Fletcher St,E 15 St & 3 Ave,40.706410755236135,-74.00559738278389,40.734232,-73.986923,1
47587,9EE99BFA6C4C61EF,W 44 St & 5 Ave,5 Ave & E 63 St,40.754719257,-73.980404735,40.766368,-73.971518,1
95755,ACB2DC2468F3C301,E 33 St & 1 Ave,47 Ave & 31 St,40.74322681432173,-73.97449783980846,40.743,-73.93561,1
34345,CA44F48097AADFAE,Howard St & Lafayette St,Suffolk St & Stanton St,40.71910537,-73.99973337,40.72066442,-73.98517977,1
183866,DED264A4A86775BD,Willoughby St & Fleet St,Adelphi St & Myrtle Ave,40.69196566,-73.9813018,40.69308257,-73.97178913,1
12635,0D372AC47AC1F285,E 27 St & Park Ave S,1 Ave & E 16 St,40.74275179648995,-73.9847157150507,40.73221853,-73.98165557,1
19640,5E65F4EBAFC42709,South St & Whitehall St,Broadway & E 21 St,40.70122128,-74.01234218,40.73988840858996,-73.98958593606949,1
98229,70DF2892F2A936D5,8 Ave & W 33 St,W 34 St & 11 Ave,40.751551,-73.993934,40.75594159,-74.0021163,1
98859,C87EBEBDB2E8B580,5 Ave & E 103 St,W 34 St & 11 Ave,40.7922553,-73.95249933,40.75594159,-74.0021163,1
41048,4544E5AF84FF5929,Berkeley Pl & 6 Ave,Atlantic Ave & Fort Greene Pl,40.6765304,-73.97846879,40.68382604,-73.97632328,1
136569,216BFD321912E14D,Riverside Dr & W 104 St,Broadway & W 160 St,40.8013434,-73.9711457439,40.835775,-73.9434,1
175127,E9EDFDA07AF8B1BA,W 76 St & Columbus Ave,Grand Army Plaza & Central Park S,40.7801839724239,-73.97728532552719,40.7643971,-73.97371465,1
102652,9EB130C56BC5FEA7,Broadway & Whipple St,Madison St & Evergreen Ave,40.7016657,-73.9437303,40.69122,-73.91693,1
114587,3F4DB1D71E6983CC,St Nicholas Ave & Manhattan Ave,Frederick Douglass Blvd & W 112 St,40.809725,-73.953149,40.801694,-73.957145,1
167376,52ED6693BD832238,E 14 St & Avenue B,E 13 St & 2 Ave,40.729445219,-73.977809787,40.73153937464073,-73.9853024482727,1
84674,CA57B2492C4352C0,Rutgers St & Henry St,W 13 St & 7 Ave,40.71332151208186,-73.99009689688683,40.73781509,-73.99994661,1
17731,F5FA6B4F25B173C2,6 Ave & Canal St,Leonard St & Church St,40.722428441,-74.005677223,40.717571,-74.005549,1
153242,DAD44014BD572BB1,8 Ave & W 33 St,11 Ave & W 41 St,40.751551,-73.993934,40.76030096,-73.99884222,1
190016,F4F04A9AAAFBD860,Milton St & Franklin St,Old Slip & South St,40.72906,-73.95779,40.70336686695866,-74.007867872715,1
166150,8C62EFA36A4F4B98,Vesey Pl & River Terrace,West End Ave & W 60 St,40.715227127,-74.01644814,40.77237,-73.99005,1
128175,85632A51A7D81361,E 2 St & 2 Ave,E 7 St & Avenue A,40.72502876,-73.99069656,40.72621788,-73.98379855,1
69706,52448CE493CEBFE2,Avenue D & E 3 St,Forsyth St\t& Grand St,40.72082834,-73.97793172,40.71779817737835,-73.99316132068634,1
116466,96CA03A19CAB8588,E 10 St & Avenue A,Morton St & Washington St,40.72740794,-73.98142006,40.73115,-74.00887,1
46560,DD527A003F70690F,St Nicholas Ave & W 134 St,Lenox Ave & W 117 St,40.816234,-73.948222,40.8025566,-73.9490782,1
191494,09ED71A2DD17250B,34 Ave & 45 St,34th Ave & Vernon Blvd,40.754795,-73.917014,40.76535380385866,-73.93986314535141,1
80903,1A23BDB7A7351A6A,Lexington Ave & E 111 St,Sunken Meadow Comfort Station,40.7954121,-73.9441232,40.79558,-73.91906,1
33472,222CB7121164B607,Maiden Ln & Pearl St,Murray St & Greenwich St,40.70706456,-74.00731853,40.71485150526252,-74.01122331619263,1
192179,9E7D0AD78D6197F6,7 Ave & Park Pl,10 St & 7 Ave,40.6776147,-73.97324283,40.6662078,-73.98199886,1
33815,0A05C571049207B0,Rogers Ave & Sterling St,Carroll St & Washington Ave,40.6630619,-73.9538746,40.6686744,-73.9618148,1
93796,C9C629ABDCC724CD,W 21 St & 6 Ave,W 37 St & 10 Ave,40.74173969,-73.99415556,40.75660359,-73.9979009,1
32651,176DAA462D392E8F,E 2 St & Avenue B,Suffolk St & Stanton St,40.72217444,-73.98368779,40.72066442,-73.98517977,1
19127,7E106C5215C40030,Nassau Ave & Russell St,Rivington St & Chrystie St,40.72557,-73.94434,40.72110063,-73.9919254,1
29351,6089AFC08AF069C0,South St & Gouverneur Ln,W 26 St & 10 Ave,40.70355377,-74.00670227,40.749717753,-74.002950346,1
105119,3CD6290DDDC6B44E,9 Ave & W 45 St,W 37 St & 10 Ave,40.76019252,-73.9912551,40.75660359,-73.9979009,1
5459,AAC16CABC23080F8,44 Dr & Jackson Ave,Skillman Ave & 43 Ave,40.747063041,-73.942964554,40.74653761978055,-73.93215849995613,1
172835,261E792E462DF61F,E 9 St & Avenue C,E 2 St & Avenue C,40.72521311,-73.97768752,40.7208736,-73.98085795,1
49178,6D1BB32C1E620F8D,W 37 St & 5 Ave,W 20 St & 10 Ave,40.75038009,-73.98338988,40.745686,-74.005141,1
159425,961DF672D17EB8A1,Front St & Gold St,Nassau St & Navy St,40.70224,-73.982578,40.69839895,-73.98068914,1
126130,F4AB7793831EFCA2,W 35 St & 9 Ave,E 41 St & Madison Ave (SW corner),40.75414519263519,-73.9960889518261,40.752165280621966,-73.97992193698882,1
112107,A251CE485790DEEB,2 Ave & E 29 St,Lexington Ave & E 29 St,40.74172351097472,-73.97809267044067,40.74311555376486,-73.98215353488922,1
167130,8B61176335889636,E 6 St & Avenue D,Lexington Ave & E 24 St,40.72228087,-73.97668709,40.74025878,-73.98409214,1
6070,853DD2B2EB48969C,Riverside Dr & W 104 St,Broadway & E 21 St,40.8013434,-73.9711457439,40.73988840858996,-73.98958593606949,1
8202,EDF98A4CAAB1EDFD,Broadway & W 168 St,Adam Clayton Powell Blvd & W 138 St,40.84089603193041,-73.93972098827362,40.81695971032464,-73.9422959089279,1
178135,3641DCB076309A85,Broadway & W 41 St,E 53 St & Lexington Ave,40.75513557,-73.98658032,40.75828065,-73.97069431,1
19641,6D6DB8C9D5811B88,Vesey St & Church St,8 Ave & W 16 St,40.71221958009051,-74.01047229766846,40.740983,-74.001702,1
145270,A7AC08411FCF35C1,6 Ave & W 33 St,37 Ave & 35 St,40.748745084,-73.988786936,40.7531106,-73.9279917,1
22942,3D42FBFB256B9D2B,2 Ave & E 72 St,1 Ave & E 16 St,40.7687620293096,-73.95840793848038,40.73221853,-73.98165557,1
189673,B6184ACE1A14BF45,E 13 St & Avenue A,Cooper Square & Astor Pl,40.72966729392978,-73.98067966103554,40.72951496224949,-73.99075269699097,1
180310,7161D9A844E84823,W 13 St & 5 Ave,W 37 St & Broadway,40.735266924,-73.994497418,40.75227093837409,-73.98770570755005,1
179421,D5737825C93AE333,W 15 St & 7 Ave,W 37 St & Broadway,40.73935542,-73.99931783,40.75227093837409,-73.98770570755005,1
133412,7949AD8B62F73D1F,Graham Ave & Conselyea St,S 4 St & Rodney St,40.715143,-73.944507,40.70934,-73.95608,1
174648,667B8AB070D70643,10 St & 2 Ave,3 St & Prospect Park West,40.671907,-73.993612,40.668132,-73.97363831,1
45148,618407500AB3E7C3,W 42 St & 8 Ave,W 43 St & 10 Ave,40.7575699,-73.99098507,40.76009437,-73.99461843,1
78394,C399F4EABA843647,W 87 St & West End Ave,Riverside Dr & W 78 St,40.789622,-73.97757,40.78414472,-73.98362492,1
153525,142E0F644557B6E7,Broadway & W 41 St,E 13 St & 2 Ave,40.755392909,-73.98677063,40.73153937464073,-73.9853024482727,1
158880,E610478E748C80B5,Park Ave & St Edwards St,Washington Park,40.69608941,-73.97803415,40.6917823,-73.9737299,1
27487,E109203B2BE2960E,E 58 St & 1 Ave (NE Corner),E 58 St & 1 Ave (NW Corner),40.75892386377695,-73.96226227283478,40.759125,-73.962658,1
102742,8DE19F8C41B70D87,Rockaway Ave & Bainbridge St,47 Ave & 31 St,40.683153987,-73.911855578,40.743,-73.93561,1
38150,42B8371D4F7C5FA4,E 33 St & 5 Ave,W 43 St & 10 Ave,40.74765947,-73.98490707,40.76009437,-73.99461843,1
197534,6E384BD383D2E64B,Vernon Blvd & 50 Ave,46 Ave & 5 St,40.74232744,-73.95411749,40.74731,-73.95451,1
26956,A33F66B92BFD5AA0,35 St & Broadway,21 St & 31 Dr,40.760278583,-73.922378182,40.7659,-73.930819,1
47108,5AEA0ADA90DD7F95,E 51 St & 2 Ave,W 54 St & 9 Ave,40.755293,-73.967641,40.76584941,-73.98690506,1
164627,1524882AD25BFFB2,W 30 St & 10 Ave,Lexington Ave & E 24 St,40.752694,-74.002353,40.74025878,-73.98409214,1
76904,41333A5764FC00AD,Riverside Blvd & W 67 St,E 44 St & Lexington Ave,40.777507027547976,-73.98888587951659,40.752643,-73.974996,1
96931,A0B68953BB8C9F3D,W 49 St & 8 Ave,W 37 St & 10 Ave,40.76227205,-73.98788205,40.75660359,-73.9979009,1
81885,5921449C77AB5D6E,Maiden Ln & Pearl St,8 Ave & W 38 St,40.70706456,-74.00731853,40.75461,-73.99177,1
89491,E2F038325A730E93,Graham Ave & Conselyea St,Montrose Ave & Bushwick Ave,40.715143,-73.944507,40.70767788,-73.94016171,1
60112,76B5155AA2F55B7E,1 Ave & E 30 St,8 Ave & W 24 St,40.74144387,-73.97536082,40.74591072834279,-73.99807110428809,1
24175,E1B2C8307BDDB549,Central Ave & Covert St,1 Ave & E 16 St,40.689322352,-73.909527063,40.73221853,-73.98165557,1
75258,DD2F54828F342090,W 20 St & 10 Ave,8 Ave & W 38 St,40.745686,-74.005141,40.75461,-73.99177,1
112573,D50477F75D1AD1AA,W 13 St & 5 Ave,Bank St & Hudson St,40.735445,-73.99431,40.73652889,-74.00618026,1
124403,F52FDE7419023930,Prospect Pl & Underhill Ave,Willoughby Ave & Wyckoff Ave,40.6769694,-73.96579,40.705614,-73.92153,1
88844,163CF41AA3B08069,W 44 St & 11 Ave,E 44 St & Lexington Ave,40.762050152,-73.996985197,40.752643,-73.974996,1
1862,FA30465D3528F5B0,45 St & 4 Ave,5 Ave & 41 St,40.649245024,-74.009482265,40.649983,-74.005144,1
86897,49D38E8424BA633E,Broadway & E 14 St,W 13 St & 7 Ave,40.73454567,-73.99074142,40.73781509,-73.99994661,1
21952,EEBCEFC3D8CA69FF,5 Av & W 139 St,W 147 St & Adam Clayton Powell Blvd,40.815484,-73.935856,40.82281,-73.937413,1
77723,49FCD1EE967F71AB,Greenwich Ave & 8 Ave,8 Ave & W 38 St,40.7390169121,-74.0026376103,40.75461,-73.99177,1
125387,67D02A7D91752481,Barrow St & Hudson St,8 Ave & W 31 St,40.73172428,-74.00674436,40.7505853470215,-73.9946848154068,1
104635,31BAE473CF2D69C3,Broadway & W 58 St,University Pl & E 8 St,40.76695317,-73.98169333,40.73143724085228,-73.99490341544151,1
99023,0940D11D815C5B49,W 37 St & 5 Ave,W 37 St & 10 Ave,40.75038009,-73.98338988,40.75660359,-73.9979009,1
172170,C792399268B31F10,3 Ave & E 170 St,Union Ave & E 169 St,40.834893823,-73.903744102,40.82995,-73.898802,1
115407,CAF023F5F046EE71,Amsterdam Ave & W 119 St,E 93 St & 2 Ave,40.80863217506367,-73.95958609887202,40.782454175279874,-73.9489196240902,1
119031,B208B9AB0545EC2D,Stockholm St & Wilson Ave,Willoughby Ave & Wyckoff Ave,40.699304,-73.923044,40.705614,-73.92153,1
191051,BF274AEB451293EA,W 55 St & 6 Ave,W 41 St & 8 Ave,40.763189,-73.978434,40.75640548,-73.9900262,1
49278,6EB69B089FAA32CA,Audobon Ave & W 179 St,Jerome Ave & E 181 St,40.847151399,-73.933300614,40.855653,-73.905528,1
25802,C1124137D6E01E47,W 22 St & 10 Ave,8 Ave & W 16 St,40.746812582,-74.004145265,40.740983,-74.001702,1
154337,B1B55B5CD6B9F880,Avenue C & E 18 St,E 13 St & 2 Ave,40.730563,-73.973984,40.73153937464073,-73.9853024482727,1
100628,4BE141AFDE3D9020,Thompson St & Bleecker St,University Pl & E 8 St,40.72840059450829,-73.99968780577183,40.73143724085228,-73.99490341544151,1
47546,8F0812CC7C57A67E,Washington St & Laight St,Hudson Blvd E & W 36 St,40.72231,-74.0106,40.75630628938069,-73.99951145061095,1
11562,0486FDC0F4849CD6,S 5 Pl & S 5 St,Graham Ave & Grand St,40.710451,-73.960876,40.711863,-73.944024,1
169543,F32EFB4E58500D86,W 47 St & 10 Ave,E 53 St & Lexington Ave,40.76269882,-73.99301222,40.75828065,-73.97069431,1
46378,113E117141CDC149,Madison Ave & E 26 St,W 20 St & 10 Ave,40.742684734875695,-73.98671329021454,40.745686,-74.005141,1
118155,065819CDDD3A2860,Carmine St & 6 Ave,Lexington Ave & E 29 St,40.73038599,-74.00214988,40.74311555376486,-73.98215353488922,1
62137,7E58F73A6EE6C7D3,Barrow St & Hudson St,Perry St & Bleecker St,40.73172428,-74.00674436,40.73535398,-74.00483091,1
132344,FF39FF82BBD3163F,John St & William St,E 7 St & Avenue A,40.708180904,-74.007262588,40.72621788,-73.98379855,1
168966,7DC1887EB20A7E2B,E 27 St & Park Ave S,W 51 St & Rockefeller Plaza,40.742869258,-73.984737992,40.75973805251143,-73.97811613976955,1
84315,6CB735C5C910D43F,W 35 St & 9 Ave,E 5 St & Cooper Sq,40.75414519263519,-73.9960889518261,40.72769,-73.990993,1
136579,87BFCE2ABC1DDF66,E 89 St & 3 Ave,E 115 St & Lexington Ave,40.7806284,-73.9521667,40.797911,-73.9423,1
